IncId,Description,Submitter,CreateDate,IncidentStatus,AssignedGroup,Region,City,Category,WorkLog,Hub,Node,Agent,AlertDetails,AlertProcessId,AlertKey,Related_Tickets,Related_CR,CR_Description,CR_StartTime,CR_EndTime,CR_Region
INC0327,Modem Offline reported in New York. Automated monitoring detected abnormal behavior.,Technician,1752947145,Open,NetEng,East,New York,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-B1,NODE-505,AutoMonitorX,CMTS upstream channel flap,959834,HUB-B1-NODE-505-959834,INC0300,CR51564,Core router reboot for patching,,,East
INC0328,Authentication Failure reported in Atlanta. Automated monitoring detected abnormal behavior.,System,1759036492,Resolved,FieldOps,South,Atlanta,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-404,SignalAnalyzer,CMTS upstream channel flap,958558,HUB-C2-NODE-404-958558,INC0040,CR10680,Scheduled hub clean-up activity,1759058092,1759094092,South
INC0329,Video Outage reported in Boston. Automated monitoring detected abnormal behavior.,AutoMonitor,1762800097,Open,NetEng,East,Boston,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-D4,NODE-101,PulseAI,Video feed disruption,513712,HUB-D4-NODE-101-513712,INC0228,CR63061,Backbone congestion mitigation changes,1762792897,1762818097,East
INC0330,Fiber Cut reported in Salt Lake City. Automated monitoring detected abnormal behavior.,Technician,1755855578,Cancelled,FieldOps,West,Salt Lake City,Fiber Cut,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-202,AlertBot,CMTS upstream channel flap,463633,HUB-A1-NODE-202-463633,INC0064,CR15905,Planned power cycle maintenance,1755866378,1755895178,West
INC0331,Slow Speed reported in Atlanta. Automated monitoring detected abnormal behavior.,AutoMonitor,1756163555,Cancelled,NetEng,South,Atlanta,Slow Speed,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-B1,NODE-202,AutoMonitorX,High SNR variance,740426,HUB-B1-NODE-202-740426,INC0423,CR45101,Backbone congestion mitigation changes,,,South
INC0332,Video Outage reported in Atlanta. Automated monitoring detected abnormal behavior.,AutoMonitor,1751918655,In Progress,FieldOps,South,Atlanta,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-D4,NODE-101,NoiseReducer,Frequent modem resets observed,696291,HUB-D4-NODE-101-696291,INC0085,CR64329,Scheduled hub clean-up activity,1751911455,1751954655,South
INC0333,Fiber Cut reported in Salt Lake City. Automated monitoring detected abnormal behavior.,CustomerCare,1760868281,In Progress,NOC-Level2,West,Salt Lake City,Fiber Cut,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-303,SignalAnalyzer,CMTS upstream channel flap,723534,HUB-A1-NODE-303-723534,INC0240,CR56190,Core router reboot for patching,1760886281,1760897081,West
INC0334,Node Down reported in Miami. Automated monitoring detected abnormal behavior.,CustomerCare,1765252768,Open,FieldOps,South,Miami,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-D4,NODE-202,PulseAI,Optical power low,379028,HUB-D4-NODE-202-379028,INC0101,CR60796,Core router reboot for patching,1765267168,1765288768,South
INC0335,Hub Issue reported in Atlanta. Automated monitoring detected abnormal behavior.,CustomerCare,1754592491,Cancelled,FieldOps,South,Atlanta,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-B1,NODE-404,AlertBot,High SNR variance,645698,HUB-B1-NODE-404-645698,INC0427,CR58799,Scheduled hub clean-up activity,1754585291,1754610491,South
INC0336,Node Down reported in Houston. Automated monitoring detected abnormal behavior.,Technician,1759907794,Cancelled,VideoOps,South,Houston,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-A1,NODE-303,AutoMonitorX,CMTS upstream channel flap,539435,HUB-A1-NODE-303-539435,INC0321,CR91133,Backbone congestion mitigation changes,,,South
INC0337,CMTS Congestion reported in Boston. Automated monitoring detected abnormal behavior.,Technician,1759840588,Open,NetEng,East,Boston,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-B1,NODE-404,PulseAI,CMTS upstream channel flap,330196,HUB-B1-NODE-404-330196,INC0231,CR75648,Backbone congestion mitigation changes,,,East
INC0338,Modem Offline reported in New York. Automated monitoring detected abnormal behavior.,AutoMonitor,1764382645,Cancelled,NOC-Level2,East,New York,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-404,AlertBot,CMTS upstream channel flap,874937,HUB-A1-NODE-404-874937,INC0412,CR56110,Backbone congestion mitigation changes,1764375445,1764407845,East
INC0339,Modem Offline reported in Salt Lake City. Automated monitoring detected abnormal behavior.,BMC-Remedy,1758311588,In Progress,NetEng,West,Salt Lake City,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-505,SignalAnalyzer,Frequent modem resets observed,910784,HUB-B1-NODE-505-910784,INC0490,CR81095,Optical node recalibration event,,,West
INC0340,Node Down reported in Atlanta. Automated monitoring detected abnormal behavior.,System,1751741320,In Progress,VideoOps,South,Atlanta,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-404,SignalAnalyzer,Frequent modem resets observed,935573,HUB-A1-NODE-404-935573,INC0153,CR41471,Fiber maintenance activity,1751734120,1751741320,South
INC0341,Authentication Failure reported in St. Louis. Automated monitoring detected abnormal behavior.,BMC-Remedy,1765357419,Open,FieldOps,Central,St. Louis,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-C2,NODE-202,AlertBot,High SNR variance,318280,HUB-C2-NODE-202-318280,INC0412,CR73226,Fiber maintenance activity,,,Central
INC0342,Fiber Cut reported in Houston. Automated monitoring detected abnormal behavior.,AutoMonitor,1756785407,Cancelled,VideoOps,South,Houston,Fiber Cut,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-B1,NODE-505,AutoMonitorX,Frequent modem resets observed,372771,HUB-B1-NODE-505-372771,INC0270,CR39089,Core router reboot for patching,1756778207,1756814207,South
INC0343,Slow Speed reported in Dallas. Automated monitoring detected abnormal behavior.,BMC-Remedy,1756938287,Cancelled,NOC-Level2,Central,Dallas,Slow Speed,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-B1,NODE-101,NoiseReducer,Frequent modem resets observed,991020,HUB-B1-NODE-101-991020,INC0292,CR78875,Optical node recalibration event,1756941887,1756970687,Central
INC0344,Modem Offline reported in Denver. Automated monitoring detected abnormal behavior.,CustomerCare,1750504835,In Progress,NOC-Level1,West,Denver,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-101,SignalAnalyzer,CMTS upstream channel flap,611027,HUB-C2-NODE-101-611027,INC0162,CR23491,Planned power cycle maintenance,1750494035,1750515635,West
INC0345,CMTS Congestion reported in Boston. Automated monitoring detected abnormal behavior.,AutoMonitor,1760929585,In Progress,VideoOps,East,Boston,CMTS Congestion,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-C2,NODE-202,AlertBot,CMTS upstream channel flap,103959,HUB-C2-NODE-202-103959,INC0106,CR48643,Optical node recalibration event,,,East
INC0346,Modem Offline reported in St. Louis. Automated monitoring detected abnormal behavior.,System,1751898536,Resolved,FieldOps,Central,St. Louis,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-C2,NODE-404,SignalAnalyzer,Frequent modem resets observed,466538,HUB-C2-NODE-404-466538,INC0302,CR59028,Planned CMTS software upgrade,1751920136,1751959736,Central
INC0347,Hub Issue reported in St. Louis. Automated monitoring detected abnormal behavior.,System,1754600555,Open,NOC-Level2,Central,St. Louis,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-A1,NODE-404,PulseAI,Optical power low,492153,HUB-A1-NODE-404-492153,INC0224,CR77075,Planned CMTS software upgrade,1754622155,1754658155,Central
INC0348,Video Outage reported in Boston. Automated monitoring detected abnormal behavior.,System,1757606836,Open,FieldOps,East,Boston,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-303,AlertBot,Video feed disruption,491599,HUB-D4-NODE-303-491599,INC0464,CR43582,Planned power cycle maintenance,,,East
INC0349,Packet Loss reported in Philadelphia. Automated monitoring detected abnormal behavior.,CustomerCare,1755013859,Cancelled,FieldOps,East,Philadelphia,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-404,AlertBot,MAC domain downstream failure,808468,HUB-D4-NODE-404-808468,INC0384,CR91114,Planned CMTS software upgrade,1755006659,1755049859,East
INC0350,Node Down reported in Philadelphia. Automated monitoring detected abnormal behavior.,CustomerCare,1757585091,Open,NetEng,East,Philadelphia,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-A1,NODE-303,PulseAI,CMTS upstream channel flap,912147,HUB-A1-NODE-303-912147,INC0125,CR97421,Backbone congestion mitigation changes,1757574291,1757595891,East
INC0351,Modem Offline reported in St. Louis. Automated monitoring detected abnormal behavior.,CustomerCare,1757308265,In Progress,NetEng,Central,St. Louis,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-C2,NODE-404,NoiseReducer,Video feed disruption,593124,HUB-C2-NODE-404-593124,INC0197,CR69962,Core router reboot for patching,,,Central
INC0352,Authentication Failure reported in Houston. Automated monitoring detected abnormal behavior.,CustomerCare,1763117705,Resolved,NetEng,South,Houston,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-A1,NODE-202,AlertBot,Frequent modem resets observed,903165,HUB-A1-NODE-202-903165,INC0376,CR22089,Planned power cycle maintenance,1763106905,1763114105,South
INC0353,Video Outage reported in Atlanta. Automated monitoring detected abnormal behavior.,System,1764523100,Open,VideoOps,South,Atlanta,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-101,SignalAnalyzer,Optical power low,105158,HUB-A1-NODE-101-105158,INC0298,CR93626,Scheduled hub clean-up activity,,,South
INC0354,Packet Loss reported in Denver. Automated monitoring detected abnormal behavior.,CustomerCare,1761765692,Cancelled,VideoOps,West,Denver,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-505,AlertBot,Optical power low,788333,HUB-D4-NODE-505-788333,INC0122,CR51153,Core router reboot for patching,1761758492,1761762092,West
INC0355,Internet Down reported in Miami. Automated monitoring detected abnormal behavior.,BMC-Remedy,1752438115,In Progress,NetEng,South,Miami,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-505,SignalAnalyzer,Signal drop detected,390040,HUB-A1-NODE-505-390040,INC0283,CR62878,Core router reboot for patching,1752459715,1752502915,South
INC0356,Authentication Failure reported in New York. Automated monitoring detected abnormal behavior.,AutoMonitor,1764860101,Cancelled,NOC-Level1,East,New York,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-303,SignalAnalyzer,MAC domain downstream failure,328778,HUB-A1-NODE-303-328778,INC0456,CR82167,Planned CMTS software upgrade,1764870901,1764888901,East
INC0357,Hub Issue reported in Dallas. Automated monitoring detected abnormal behavior.,BMC-Remedy,1764305389,Open,VideoOps,Central,Dallas,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-505,SignalAnalyzer,Optical power low,717130,HUB-B1-NODE-505-717130,INC0304,CR56546,Core router reboot for patching,1764312589,1764323389,Central
INC0358,Video Outage reported in Salt Lake City. Automated monitoring detected abnormal behavior.,System,1757911340,Cancelled,NOC-Level2,West,Salt Lake City,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-C2,NODE-303,AutoMonitorX,Video feed disruption,655915,HUB-C2-NODE-303-655915,INC0215,CR76191,Fiber maintenance activity,1757925740,1757961740,West
INC0359,Authentication Failure reported in Dallas. Automated monitoring detected abnormal behavior.,BMC-Remedy,1760479115,In Progress,VideoOps,Central,Dallas,Authentication Failure,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-A1,NODE-404,NoiseReducer,Signal drop detected,688276,HUB-A1-NODE-404-688276,INC0120,CR66604,Planned power cycle maintenance,1760471915,1760486315,Central
INC0360,Internet Down reported in Salt Lake City. Automated monitoring detected abnormal behavior.,Technician,1760722641,Open,NOC-Level1,West,Salt Lake City,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-505,SignalAnalyzer,High SNR variance,825135,HUB-B1-NODE-505-825135,INC0231,CR42186,Planned power cycle maintenance,,,West
INC0361,Hub Issue reported in Chicago. Automated monitoring detected abnormal behavior.,Technician,1764983771,Open,NetEng,Central,Chicago,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-B1,NODE-202,SignalAnalyzer,High SNR variance,599351,HUB-B1-NODE-202-599351,INC0382,CR67016,Backbone congestion mitigation changes,1764976571,1765012571,Central
INC0362,Video Outage reported in Boulder. Automated monitoring detected abnormal behavior.,AutoMonitor,1763054404,In Progress,VideoOps,West,Boulder,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-C2,NODE-505,PulseAI,Frequent modem resets observed,216146,HUB-C2-NODE-505-216146,INC0032,CR97252,Planned power cycle maintenance,,,West
INC0363,Hub Issue reported in Chicago. Automated monitoring detected abnormal behavior.,CustomerCare,1755042082,Cancelled,NOC-Level1,Central,Chicago,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-A1,NODE-202,NoiseReducer,Optical power low,338973,HUB-A1-NODE-202-338973,INC0460,CR71418,Fiber maintenance activity,,,Central
INC0364,Modem Offline reported in Denver. Automated monitoring detected abnormal behavior.,System,1750967808,Open,FieldOps,West,Denver,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AutoMonitorX""}",HUB-A1,NODE-505,AutoMonitorX,High SNR variance,104559,HUB-A1-NODE-505-104559,INC0232,CR31212,Optical node recalibration event,,,West
INC0365,Hub Issue reported in New York. Automated monitoring detected abnormal behavior.,CustomerCare,1762878437,Resolved,NOC-Level1,East,New York,Hub Issue,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-C2,NODE-404,PulseAI,Video feed disruption,592684,HUB-C2-NODE-404-592684,INC0177,CR81874,Optical node recalibration event,,,East
INC0366,Video Outage reported in Boston. Automated monitoring detected abnormal behavior.,CustomerCare,1758124766,Cancelled,NOC-Level1,East,Boston,Video Outage,"{""notes"": ""Initial triage performed"", ""updated_by"": ""NoiseReducer""}",HUB-B1,NODE-505,NoiseReducer,CMTS upstream channel flap,642083,HUB-B1-NODE-505-642083,INC0340,CR71141,Backbone congestion mitigation changes,1758128366,1758135566,East
INC0367,Packet Loss reported in Dallas. Automated monitoring detected abnormal behavior.,BMC-Remedy,1750545268,In Progress,NetEng,Central,Dallas,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""PulseAI""}",HUB-B1,NODE-101,PulseAI,MAC domain downstream failure,105940,HUB-B1-NODE-101-105940,INC0379,CR23929,Core router reboot for patching,,,Central
INC0368,Modem Offline reported in Philadelphia. Automated monitoring detected abnormal behavior.,System,1760691220,Cancelled,NOC-Level2,East,Philadelphia,Modem Offline,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-D4,NODE-101,SignalAnalyzer,Optical power low,343162,HUB-D4-NODE-101-343162,INC0111,CR31225,Core router reboot for patching,,,East
INC0369,Internet Down reported in Miami. Automated monitoring detected abnormal behavior.,CustomerCare,1764107645,In Progress,NetEng,South,Miami,Internet Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-A1,NODE-101,SignalAnalyzer,High SNR variance,523914,HUB-A1-NODE-101-523914,INC0377,CR24276,Fiber maintenance activity,1764125645,1764158045,South
INC0370,Packet Loss reported in Boulder. Automated monitoring detected abnormal behavior.,AutoMonitor,1758435609,Open,NOC-Level1,West,Boulder,Packet Loss,"{""notes"": ""Initial triage performed"", ""updated_by"": ""AlertBot""}",HUB-D4,NODE-202,AlertBot,Frequent modem resets observed,642345,HUB-D4-NODE-202-642345,INC0236,CR60640,Planned power cycle maintenance,,,West
INC0371,Node Down reported in Houston. Automated monitoring detected abnormal behavior.,AutoMonitor,1757445236,Cancelled,NOC-Level2,South,Houston,Node Down,"{""notes"": ""Initial triage performed"", ""updated_by"": ""SignalAnalyzer""}",HUB-D4,NODE-202,SignalAnalyzer,MAC domain downstream failure,601251,HUB-D4-NODE-202-601251,INC0284,CR18579,Backbone congestion mitigation changes,1757434436,1757466836,South
